crawl_timestamp,uniq_id,page_url,product_name,brand,selling_price,list_price,discount_percentage,rating,num_reviews,sku,color
"Apr 20, 2026 @ 22:42:22.495",00291e52a41597fb70cb808a114c21d8,https://www.flipkart.com/force-printed-men-round-neck-grey-t-shirt/p/itm59cabef1b420c?pid=TSHH2G7WGRGHHY3Y&lid=LSTTSHH2G7WGRGHHY3YBIM522&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_35&otracker=browse&fm=organic&iid=en_WK3Oxmi6z0O0BhZhKQgAPiFiv3VbfgbVosKtUUuTvyGb4_T7TR55J1UPkPXEISVeDxSYP76vqeNAmLQGdNK0eg%3D%3D&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.507",bd66108799645a4134b79f559e30007b,https://www.flipkart.com/killer-boys-printed-pure-cotton-regular-t-shirt/p/itme0777106b14ae?pid=KTBH25RSZAAFR2DH&lid=LSTKTBH25RSZAAFR2DHUD9QQA&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_36&otracker=browse&fm=organic&iid=70310115-77cf-4a56-897e-79be1540a4f1.KTBH25RSZAAFR2DH.SEARCH&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.516",cc81ff2acfe24127ec16a49bf9644afb,https://www.flipkart.com/tripr-solid-men-round-neck-multicolor-t-shirt/p/itmbdcd52a2172b8?pid=TSHH7USMHRWUFPGM&lid=LSTTSHH7USMHRWUFPGMCMVSFR&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_37&otracker=browse&fm=organic&iid=en_WK3Oxmi6z0O0BhZhKQgAPiFiv3VbfgbVosKtUUuTvyECp1h-LiLzd8GZKX_AQHDZsnoKwuuElHiNPwvR4DDAzHkf0Q8OOzKwux00istk09Y%3D&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.529",39ba6dcaa2444c8b96cd297b1c69d56f,https://www.flipkart.com/rar-boys-printed-polycotton-regular-t-shirt/p/itm1160ea0dd14b2?pid=KTBHB2ARPPDEUVXJ&lid=LSTKTBHB2ARPPDEUVXJTPQYFI&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_39&otracker=browse&fm=organic&iid=70310115-77cf-4a56-897e-79be1540a4f1.KTBHB2ARPPDEUVXJ.SEARCH&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.539",8a1c715028fba68f59cbab8af56a41cb,https://www.flipkart.com/ni-fashion-boys-girls-printed-cotton-blend-regular-t-shirt/p/itm471fbe055a365?pid=KTBHY63QJKGGQ4JH&lid=LSTKTBHY63QJKGGQ4JHDYZPAF&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_38&otracker=browse&fm=organic&iid=en_WK3Oxmi6z0O0BhZhKQgAPiFiv3VbfgbVosKtUUuTvyE0lTYtmtw6rhGMa851gzTjJKPenLJkxYa9U4VdXJLnhvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.551",527e09a8af6f5a38fc51375fc67ed3be,https://www.flipkart.com/vebnor-solid-men-polo-neck-yellow-t-shirt/p/itm8f9cc4d4e49b1?pid=TSHH5Y5F2K9GYWGA&lid=LSTTSHH5Y5F2K9GYWGAZODDLJ&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_40&otracker=browse&fm=organic&iid=70310115-77cf-4a56-897e-79be1540a4f1.TSHH5Y5F2K9GYWGA.SEARCH&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.563",3a077d6728d0c0c791b7e68c743c92e1,https://www.flipkart.com/vebnor-solid-men-polo-neck-yellow-t-shirt/p/itm8f9cc4d4e49b1?pid=TSHH5Y5F2K9GYWGA&marketplace=FLIPKART&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.575",4347eb6260c5e204f795f034236df82c,https://www.flipkart.com/hellcat-boys-graphic-print-cotton-blend-regular-t-shirt/p/itm5448b6fca6d04?pid=KTBGN9XGQSFHNZHH&marketplace=FLIPKART&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.585",295a3916e84b546776e1d468e57d8409,https://www.flipkart.com/teeglee-printed-men-v-neck-yellow-t-shirt/p/itma769965d39cd5?pid=TSHHHHVNFVKTFZ9B&marketplace=FLIPKART&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.596",e2bc8a8bbbe7552ef6ec9fa23d8f6a03,https://www.flipkart.com/ftc-fashions-boys-graphic-print-cotton-blend-regular-t-shirt/p/itmfd73917f4bab5?pid=KTBGVV3YZFKEFWCH&marketplace=FLIPKART&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.608",9dfbccba88d88f83a239fec69a341bff,https://www.flipkart.com/fasla-boys-printed-cotton-blend-regular-t-shirt/p/itm310c0b584858e?pid=KTBGS7DACQJ8G3TZ&lid=LSTKTBGS7DACQJ8G3TZ89PJOY&marketplace=FLIPKART,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.622",a270453bd26c62592c861135b43922d7,https://www.flipkart.com/ni-fashion-boys-girls-printed-cotton-blend-regular-t-shirt/p/itm471fbe055a365?pid=KTBHY63QRFSVHYEC&marketplace=FLIPKART&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.633",6d00ca7bb2c8469829e9048e553e3756,https://www.flipkart.com/metronaut-men-solid-casual-orange-shirt/p/itm5ae44659a4854?pid=SHTH8PSHR9YVQ8BE&lid=LSTSHTH8PSHR9YVQ8BE1WYMSZ&marketplace=FLIPKART,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.644",ba83ebed528c9728f9aebb8ce52e92f0,https://www.flipkart.com/killer-boys-printed-pure-cotton-regular-t-shirt/p/itm9f49c9624769b?pid=KTBH25RSXGNVVDQP&lid=LSTKTBH25RSXGNVVDQPVT8PXY&marketplace=FLIPKART,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.656",108975caf5e4dc0d784b88f29770f44c,https://www.flipkart.com/genza-printed-women-polo-neck-maroon-t-shirt/p/itmb1c303bb0e235?pid=TSHHMHKFEJ2FJJTX&lid=LSTTSHHMHKFEJ2FJJTXLMGO7J&marketplace=FLIPKART,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.665",fc676e53fe1bfc5cce14eef361da32f8,https://www.flipkart.com/hellcat-boys-printed-cotton-blend-regular-t-shirt/p/itm1b9f60b2d8f3d?pid=KTBGN9XGJHSVHX83&lid=LSTKTBGN9XGJHSVHX83DTNFCU&marketplace=FLIPKART,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.677",8bc945a1ded58f151a46b6f8027cac1e,https://www.flipkart.com/sazgar-boys-girls-printed-polyester-regular-t-shirt/p/itm30b2a8fcd3378?pid=KTBHCHTSG4Y5DVU5&lid=LSTKTBHCHTSG4Y5DVU5F71VXF&marketplace=FLIPKART,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.685",7ab087d647600446c9223eceec0d2ff0,https://www.flipkart.com/tripr-solid-men-round-neck-multicolor-t-shirt/p/itm5d7dfb35a85e8?pid=TSHH7USMSVKWW9FY&lid=LSTTSHH7USMSVKWW9FYF6BKMO&marketplace=FLIPKART,,,,,0,,,,
