crawl_timestamp,uniq_id,page_url,product_name,brand,selling_price,list_price,discount_percentage,rating,num_reviews,sku,color
"Apr 20, 2026 @ 22:13:03.076",0e26548f0a507e167b0ff682a49e6f61,https://www.myntra.com/sarees/anouk/anouk-embellished-sequinned-tissue-saree/33332620/buy,Anouk Embellished Sequinned Tissue Saree,Anouk,1599,9999,84,4.0,5593,33332620,Blue
"Apr 20, 2026 @ 22:13:03.964",ed2ca03673f50bffcc9fa2f511c8deb2,https://www.myntra.com/sarees/sohini+nx/sohini-nx-floral-embroidered-pure-chiffon-saree/36687292/buy,SOHINI NX Floral Embroidered Pure Chiffon Saree,SOHINI NX,1482,4599,68,4.2,269,36687292,Fuchsia
"Apr 20, 2026 @ 22:13:05.163",be8f51379d26f4736660c3a716dc38c0,https://www.myntra.com/kurtas/jompers/jompers-men-ethnic-motifs-kurta/38306997/buy,Jompers Men Ethnic Motifs Kurta,Jompers,1102,2999,63,,,38306997,Olive
"Apr 20, 2026 @ 22:13:05.186",aba6f085001195eddac815e388447f98,https://www.myntra.com/kurtas/rangraag/rangraag-men-ethnic-motifs-kurta/40360842/buy,RANGRAAG Men Ethnic Motifs Kurta,RANGRAAG,839,3300,75,3.2,5,40360842,Turquoise Blue
"Apr 20, 2026 @ 22:13:05.272",3af8c02142bffa460375dd7dd647b9b9,https://www.myntra.com/kurtas/rangraag/rangraag-men-ethnic-motifs-kurta/40344754/buy,RANGRAAG Men Ethnic Motifs Kurta,RANGRAAG,999,3349,70,,,40344754,Maroon
"Apr 20, 2026 @ 22:13:06.205",7bdbce55866e92d1d03680fb90d6562c,https://www.myntra.com/kurtas/xenor/xenor-men-ethnic-motifs-kurta/38415040/buy,XENOR Men Ethnic Motifs Kurta,XENOR,329,1999,84,3.9,824,38415040,Yellow
"Apr 20, 2026 @ 22:13:06.238",b8682eeb603619e7d41a62d2e78ae170,https://www.myntra.com/kurta-sets/anouk/anouk-men-ethnic-motifs-embroidered-regular-kurta-with-trousers/41103709/buy,Anouk Men Ethnic Motifs Embroidered Regular Kurta with Trousers,Anouk,1420,4049,65,,,41103709,Black
"Apr 20, 2026 @ 22:13:07.306",b0424b8ff84a347f5f4adc477e305e02,https://www.myntra.com/kurtas/ethnic+india/ethnic-india-men-ethnic-motifs-kurta/41324806/buy,Ethnic India Men Ethnic Motifs Kurta,Ethnic India,1900,1900,,,,41324806,Grey
"Apr 20, 2026 @ 22:13:07.332",aa9e8a012a20d48c2fd0c4ca918aca50,https://www.myntra.com/kurtas/rawayi/rawayi-men-ethnic-motifs-kurta/40314097/buy,Rawayi Men Ethnic Motifs Kurta,Rawayi,1458,2500,42,,,40314097,White
"Apr 20, 2026 @ 22:13:07.423",5c1c3ae13fe2eb094305e68511617e8f,https://www.myntra.com/kurtas/ethnic+india/ethnic-india-men-ethnic-motifs-kurta/41324805/buy,Ethnic India Men Ethnic Motifs Kurta,Ethnic India,1900,1900,,,,41324805,Blue
"Apr 20, 2026 @ 22:13:08.341",472bbba8b1636632b607e417ebdeecee,https://www.myntra.com/kurtas/ethnic+india/ethnic-india-men-ethnic-motifs-kurta/41324763/buy,Ethnic India Men Ethnic Motifs Kurta,Ethnic India,1900,1900,,,,41324763,Yellow
"Apr 20, 2026 @ 22:13:09.317",356949d7052618811c5408be5e1d25c3,https://www.myntra.com/kurtas/ethnic+india/ethnic-india-men-ethnic-motifs-kurta/41324784/buy,Ethnic India Men Ethnic Motifs Kurta,Ethnic India,3640,3640,,,,41324784,Peach
"Apr 20, 2026 @ 22:13:09.340",4a33ee7db7f7594a7540868a1ba0ffd1,https://www.myntra.com/kurtas/ethnic+india/ethnic-india-men-ethnic-motifs-kurta/41324762/buy,Ethnic India Men Ethnic Motifs Kurta,Ethnic India,1900,1900,,,,41324762,Grey
"Apr 20, 2026 @ 22:13:09.404",b63230db16da9b5c814f082f6ea60147,https://www.myntra.com/kurtas/ethnic+india/ethnic-india-men-ethnic-motifs-kurta/41324768/buy,Ethnic India Men Ethnic Motifs Kurta,Ethnic India,2195,2195,,,,41324768,Blue
"Apr 20, 2026 @ 22:13:10.351",e550d34c2ec5ef5bf80a955ab7e7fc28,https://www.myntra.com/kurtas/here%26now/herenow-men-ethnic-motifs-printed-kurta/41359116/buy,HERE&NOW Men Ethnic Motifs Printed Kurta,HERE&NOW,1532,3850,60,,,41359116,Green
"Apr 20, 2026 @ 22:13:11.301",16ac6ae5117e1e1eabeb421f45cf7861,https://www.myntra.com/kurtas/pulseiq/pulseiq-men-ethnic-motifs-kurta/38450031/buy,PulseIQ Men Ethnic Motifs Kurta,PulseIQ,475,1999,76,,,38450031,Green
"Apr 20, 2026 @ 22:13:11.345",3b45a47793b3ec24abf90194f27c56e2,https://www.myntra.com/kurtas/ethnic+india/ethnic-india-men-ethnic-motifs-kurta/36926728/buy,Ethnic India Men Ethnic Motifs Kurta,Ethnic India,1836,2295,20,,,36926728,Blue
"Apr 20, 2026 @ 22:13:11.486",5ef61d041515715edb4d3fb7cd560c48,https://www.myntra.com/kurtas/divisive/divisive-men-ethnic-motifs-kurta/38452396/buy,DIVISIVE Men Ethnic Motifs Kurta,DIVISIVE,459,1999,77,,,38452396,Off White
"Apr 20, 2026 @ 22:13:12.375",873b11ae480894ccd0c63337adcc5390,https://www.myntra.com/kurta-sets/house+of+pataudi/house-of-pataudi-men-ethnic-motifs-embroidered-satin-kurta--pyjamas-with-dupatta/41411209/buy,House of Pataudi Men Ethnic Motifs Embroidered Satin Kurta & Pyjamas With Dupatta,House of Pataudi,5199,12999,60,,,41411209,Black
"Apr 20, 2026 @ 22:13:12.404",a610ff31028e171cb09dab18ed00af11,https://www.myntra.com/tops/stylecast+x+revolte/stylecast-x-revolte-women-off-shoulder-cold-shoulder-top/40840627/buy,StyleCast x Revolte Women Off-Shoulder Cold-Shoulder Top,StyleCast x Revolte,902,2149,58,,,40840627,Black
"Apr 20, 2026 @ 22:13:12.430",35f761a74fe845898f6028046b76aaa6,https://www.myntra.com/tops/baesd/baesd-cotton-shirt-style-top/40849622/buy,BAESD Cotton Shirt Style Top,BAESD,562,1625,65,,,40849622,Blue
"Apr 20, 2026 @ 22:13:12.460",301ca5feb2e9a0e788374c990568694f,https://www.myntra.com/tops/quiero/quiero-women-floral-printed-v-neck-empire-top/32713027/buy,QUIERO Women Floral Printed V-Neck Empire Top,QUIERO,641,2155,70,4.3,6317,32713027,Green
"Apr 20, 2026 @ 22:13:13.439",08da5bd4142b532f0407699d14dfe08c,https://www.myntra.com/kurtas/anouk/anouk-men-ethnic-motifs-kurta/22418332/buy,Anouk Men Ethnic Motifs Kurta,Anouk,499,1899,74,3.8,8,22418332,Yellow
"Apr 20, 2026 @ 22:13:13.458",ffda41afa82264ccd9623341896d8bd2,https://www.myntra.com/kurta-sets/jompers/jompers-men-ethnic-motifs-embroidered-regular-sequinned-kurta-with-pyjamas/31799130/buy,Jompers Men Ethnic Motifs Embroidered Regular Sequinned Kurta with Pyjamas,Jompers,869,4349,80,4.3,3010,31799130,Maroon
"Apr 20, 2026 @ 22:13:13.578",fc8b0f25e5fda15b8295c1a770c1f228,https://www.myntra.com/kurta-sets/rangraag/rangraag-men-ethnic-motifs-printed-regular-thread-work-kurta-with-trousers/40100765/buy,RANGRAAG Men Ethnic Motifs Printed Regular Thread Work Kurta with Trousers,RANGRAAG,1303,4899,73,4.0,20,40100765,Off White
"Apr 20, 2026 @ 22:13:14.593",117b1efd7cde738d20cbef4cf43be727,https://www.myntra.com/tops/istyle+can/istyle-can-bell-sleeve-net-crop-top/38761453/buy,Istyle Can Bell Sleeve Net Crop Top,Istyle Can,349,999,65,4.1,170,38761453,Pink
"Apr 20, 2026 @ 22:13:15.577",8801c1af89da1969d0deba612f120041,https://www.myntra.com/tops/nuevosdamas/nuevosdamas-blue-denim-bustier-crop-top/35084922/buy,NUEVOSDAMAS Blue Denim Bustier Crop Top,NUEVOSDAMAS,299,1999,85,4.4,475,35084922,Blue
"Apr 20, 2026 @ 22:13:15.618",b5e66f4e8a17abae70d166dce4e879e4,https://www.myntra.com/tops/suo/suo-crop-top/40955466/buy,Suo Crop Top,Suo,797,2099,62,,,40955466,Pink
"Apr 20, 2026 @ 22:13:15.607",1baf719b1b4c9db4059e8fbace64bcb1,https://www.myntra.com/tops/stylecast/stylecast-women-solid-shirt-collar-top/30572417/buy,StyleCast Women Solid Shirt Collar Top,StyleCast,574,1249,54,4.1,1519,30572417,White
"Apr 20, 2026 @ 22:13:15.886",ef09608a33c602d2a0bb1d0715bbb4c6,https://www.myntra.com/tops/szn/szn-top/38992264/buy,SZN Top,SZN,291,999,71,4.1,4056,38992264,Burgundy
"Apr 20, 2026 @ 22:13:15.916",35fade8b8bce10520f37e04a85ebca84,https://www.myntra.com/tops/suo/suo-crepe-crop-top/40955469/buy,Suo Crepe Crop Top,Suo,850,2299,63,,,40955469,Maroon
"Apr 20, 2026 @ 22:13:16.561",6cbc0c8a7e9e4fdedb825ec1fa1f75ba,https://www.myntra.com/tops/glitchez/glitchez-sleeveless-tie-up--gathers-detail-fitted-crop-top/32548904/buy,glitchez Sleeveless Tie-Up & Gathers Detail Fitted Crop Top,glitchez,258,699,63,4.5,1682,32548904,Pink
"Apr 20, 2026 @ 22:13:17.651",7e3ce96290b108e59c4915d853493922,https://www.myntra.com/tops/katline/katline-women-crepe-top/31348177/buy,KATLINE Women Crepe Top,KATLINE,378,1399,73,4.2,1018,31348177,Maroon
"Apr 20, 2026 @ 22:13:17.696",b66af0836a6a3f3bd76007b500e3d138,https://www.myntra.com/tops/suo/suo-crop-top/40955463/buy,Suo Crop Top,Suo,850,2299,63,,,40955463,White
"Apr 20, 2026 @ 22:13:17.683",8e85aabd30e31d756dcdc0ac8953af6d,https://www.myntra.com/tops/stylecast+x+slyck/stylecast-x-slyck-polka-dot-printed-puff-sleeve-top/26028772/buy,Stylecast X Slyck Polka Dot Printed Puff Sleeve Top,Stylecast X Slyck,503,1199,58,4.3,6443,26028772,Pink
"Apr 20, 2026 @ 22:13:17.916",24885849878a82e58a8641dfeb1f4cfd,https://www.myntra.com/tops/glitchez/glitchez-gathers-detail-off-shoulder-fitted-top/32548981/buy,glitchez Gathers Detail Off-Shoulder Fitted Top,glitchez,399,999,60,4.3,1188,32548981,Black
"Apr 20, 2026 @ 22:13:18.527",b27e51364017f20b02b31a70b1d18a87,https://www.myntra.com/tops/istyle+can/istyle-can-women-maroon-cowl-neck-crepe-regular-top/35721439/buy,Istyle Can Women Maroon Cowl Neck Crepe Regular Top,Istyle Can,298,999,70,4.2,3826,35721439,Maroon
"Apr 20, 2026 @ 22:13:19.759",090b4acbdd02b931702136bcdd195881,https://www.myntra.com/tops/room+19/room-19-floral-embroidered-cotton-blend-top/40036648/buy,ROOM 19 Floral Embroidered Cotton Blend Top,ROOM 19,697,3197,78,2.5,27,40036648,White
"Apr 20, 2026 @ 22:13:19.787",3f79c3500d1484205520ac6d2ecc5b97,https://www.myntra.com/tights/waylene/waylene-women-slim-fit-gym-wear-sports-tights/28707024/buy,WAYLENE Women Slim Fit Gym Wear Sports Tights,WAYLENE,496,1299,62,4.3,41,28707024,Olive
"Apr 20, 2026 @ 22:13:19.836",90748aa972e9216a20d5423da4250c88,https://www.myntra.com/tights/jump+usa/jump-usa-women-blue--white-printed-e-dry-technology-active-wear-tights/14052576/buy,JUMP USA Women Blue & White Printed e-Dry Technology Active Wear Tights,JUMP USA,1123,2199,49,4.0,22,14052576,Blue
"Apr 20, 2026 @ 22:13:19.885",3f5095029ed62789806716318168b3d1,https://www.myntra.com/tights/color+capital/color-capital-women-mid-rise-flared-gym-tights/31197738/buy,COLOR CAPITAL Women Mid-Rise Flared Gym Tights,COLOR CAPITAL,690,1149,40,4.2,119,31197738,Blue
"Apr 20, 2026 @ 22:13:19.950",c136b394f4df0917f0daff34da27deb3,https://www.myntra.com/tshirts/bodd+active/bodd-active-women-black-t-shirt/19754082/buy,BODD ACTIVE Women Black T-shirt,BODD ACTIVE,1765,1799,2,5.0,6,19754082,Black
"Apr 20, 2026 @ 22:13:19.996",1316d4c30c1a651a48935a7f6f00f7fd,https://www.myntra.com/tights/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-women-rapid-dry-running-cropped-tights/32460026/buy,HRX by Hrithik Roshan Women Rapid-Dry Running Cropped Tights,HRX by Hrithik Roshan,607,1599,62,3.9,144,32460026,Teal
"Apr 20, 2026 @ 22:13:20.030",db39ab62354dce07e76d5890863e919b,https://www.myntra.com/tights/the+souled+store/the-souled-store-women-grey-tss-active-semi-sheer-running-tights/20060672/buy,The Souled Store Women Grey Tss Active Semi Sheer Running Tights,The Souled Store,649,2499,74,4.1,60,20060672,Grey
"Apr 20, 2026 @ 22:13:20.064",fb7f236e34cf42f344eabee60a5f9b6d,https://www.myntra.com/tops/suo/suo-embroidered-top/40955465/buy,Suo Embroidered Top,Suo,896,2299,61,,,40955465,Pink
"Apr 20, 2026 @ 22:13:19.854",a208596e30dc7cdb63d0d511d044a93c,https://www.myntra.com/tshirts/bodd+active/bodd-active-raglan-sleeves-semi-sheer-regular-t-shirt/25681994/buy,BODD ACTIVE Raglan Sleeves Semi Sheer Regular T-shirt,BODD ACTIVE,1372,1399,2,4.7,53,25681994,Burgundy
"Apr 20, 2026 @ 22:13:20.101",d50742f5fc9cd348bf80fc9d6e91c694,https://www.myntra.com/tights/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-women-brand-logo-printed-rapid-dry-mid-rise-running-tights/34458099/buy,HRX by Hrithik Roshan Women Brand Logo Printed Rapid-Dry Mid-Rise Running Tights,HRX by Hrithik Roshan,409,999,59,4.3,83,34458099,Orange
"Apr 20, 2026 @ 22:13:20.093",00e7fb587909f21cff881a92bea967e0,https://www.myntra.com/tights/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-women-rapid-dry-running-tights/33796974/buy,HRX by Hrithik Roshan Women Rapid-Dry Running Tights,HRX by Hrithik Roshan,439,999,56,4.5,111,33796974,Navy Blue
"Apr 20, 2026 @ 22:13:20.164",08224f78ea1aa6ae0917e71f4bd050ed,https://www.myntra.com/tights/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-women-running-tights/30745716/buy,HRX by Hrithik Roshan Women Running Tights,HRX by Hrithik Roshan,575,1599,64,4.1,117,30745716,Navy Blue
"Apr 20, 2026 @ 22:13:20.201",e3c14bb14dc4b422f57c51f708b98524,https://www.myntra.com/tights/puma/puma-active-34-drycell-women-tights/10071827/buy,Puma Active 3/4 dryCELL Women Tights,Puma,1999,1999,,4.2,110,10071827,Black
"Apr 20, 2026 @ 22:13:19.901",a558ac676a9dab4f431c3f3338ff5824,https://www.myntra.com/tights/boston+club/boston-club-women-black--blue-colourblocked-skinny-fit-yoga--gym-tights/15136430/buy,Boston Club Women Black & Blue Colourblocked Skinny-Fit Yoga & Gym Tights,Boston Club,745,1699,56,4.0,24,15136430,Black
"Apr 20, 2026 @ 22:13:20.176",22121da77252282a452f7aceff200039,https://www.myntra.com/tights/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-women-rapid-dry-printed-running-tights/32102729/buy,HRX by Hrithik Roshan Women Rapid-dry Printed Running Tights,HRX by Hrithik Roshan,429,999,57,4.2,276,32102729,Black
"Apr 20, 2026 @ 22:13:19.936",206f99e2ff1cb499e809c36bb80f3c71,https://www.myntra.com/tights/color+capital/color-capital-women-antimicrobial-tights/32337065/buy,COLOR CAPITAL Women Antimicrobial Tights,COLOR CAPITAL,690,790,13,4.2,247,32337065,Green
"Apr 20, 2026 @ 22:13:19.804",b7073b8b530daaa22e8ffb4cb8944ec3,https://www.myntra.com/tops/corsica/corsica-paisley-print-v-neck-georgette-vest-top/36481665/buy,CORSICA Paisley Print V-Neck Georgette Vest Top,CORSICA,289,1399,79,4.4,1653,36481665,Beige
"Apr 20, 2026 @ 22:13:20.475",2a36bdd040f346524dad6bb90255ab69,https://www.myntra.com/tops/roadster/the-roadster-lifestyle-co-round-neck-top-with-front-knot/32702194/buy,The Roadster Lifestyle Co Round Neck Top With Front Knot,Roadster,317,1129,72,4.1,1561,32702194,Maroon
"Apr 20, 2026 @ 22:13:22.205",6b40ff6e56465b90e21471ca00e4633d,https://www.myntra.com/track-pants/sports52+wear/sports-52-wear-men-training-or-gym-track-pant/27316404/buy,Sports 52 wear Men Training or Gym Track Pant,Sports52 wear,383,1095,65,4.2,671,27316404,Black
"Apr 20, 2026 @ 22:13:22.266",be9e087188dc8bf31038dd33d62a9c2a,https://www.myntra.com/track-pants/sports52+wear/sports-52-wear-men-training-sports-track-pant/27316330/buy,Sports 52 wear Men Training Sports Track pant,Sports52 wear,298,995,70,4.3,260,27316330,Black
"Apr 20, 2026 @ 22:13:22.389",45e86eac2cf8816768a13f574730cc2e,https://www.myntra.com/track-pants/sports52+wear/sports-52-wear-men-training-joggers/27316514/buy,Sports 52 wear Men Training Joggers,Sports52 wear,383,1095,65,4.1,691,27316514,Charcoal
"Apr 20, 2026 @ 22:13:22.467",6cd8fe4c146000e5f48c148dbd4eb36e,https://www.myntra.com/track-pants/sports52+wear/sports-52-wear-men-dry-fit-comfort-training-or-gym-track-pants/27316078/buy,Sports 52 wear Men Dry Fit Comfort Training Or Gym Track Pants,Sports52 wear,388,1295,70,4.8,5,27316078,Grey
"Apr 20, 2026 @ 22:13:24.276",8abab832e700e8c100fa53ebeac6a393,https://www.myntra.com/track-pants/sports52+wear/sports-52-wear-men-training-or-gym-track-pant/27316348/buy,Sports 52 wear Men Training or Gym Track Pant,Sports52 wear,383,1095,65,4.1,686,27316348,Black
"Apr 20, 2026 @ 22:13:24.387",bb44c8c826417280c1d57d0eacf9efc2,https://www.myntra.com/tshirts/sports52+wear/sports52-wear-pack-of-2-sports-t-shirt/27315502/buy,Sports52 wear Pack Of 2 Sports T-shirt,Sports52 wear,313,895,65,4.2,1543,27315502,Grey
"Apr 20, 2026 @ 22:13:24.471",cf2ea1f2a9bd51eccefb5c2f9a11faf9,https://www.myntra.com/tshirts/sports52+wear/sports52-wear-polo-collar-sports-t-shirt/39734499/buy,Sports52 wear Polo Collar Sports T-shirt,Sports52 wear,348,995,65,4.2,19,39734499,Green
"Apr 20, 2026 @ 22:13:24.555",082509f3015099e04f4d8677924077c2,https://www.myntra.com/tshirts/sports52+wear/sports52-wear-polo-collar-sports-t-shirt/39734405/buy,Sports52 wear Polo Collar Sports T-shirt,Sports52 wear,348,995,65,4.3,18,39734405,Blue
"Apr 20, 2026 @ 22:13:26.292",439ea452e8a6b7cffb84f2a15b87749d,https://www.myntra.com/track-pants/sports52+wear/sports52-wear-men-regular-fit-training-track-pants/39868791/buy,Sports52 wear Men Regular Fit Training Track Pants,Sports52 wear,348,995,65,,,39868791,Black
"Apr 20, 2026 @ 22:13:26.425",bcd4af26fd3f0f37a372bc3c5abfc31e,https://www.myntra.com/track-pants/sports52+wear/sports52-wear-men-regular-fit-training-joggers/39868779/buy,Sports52 wear Men Regular Fit Training Joggers,Sports52 wear,348,995,65,,,39868779,Black
"Apr 20, 2026 @ 22:13:26.463",99487be937ea6546231e96974d59e1c7,https://www.myntra.com/track-pants/sports52+wear/sports52-wear-men-regular-fit--sports-track-pants/39868738/buy,Sports52 wear Men Regular Fit  Sports Track Pants,Sports52 wear,348,995,65,,,39868738,Grey
"Apr 20, 2026 @ 22:13:26.541",ccaec63b17bf15a6032c2f9094b2c074,https://www.myntra.com/track-pants/sports52+wear/sports52-wear-men-regular-fit-track-pants/39868746/buy,Sports52 wear Men Regular Fit Track Pants,Sports52 wear,348,995,65,,,39868746,Navy Blue
"Apr 20, 2026 @ 22:13:28.150",bc04626d30c7851eea62abdd459b86f2,https://www.myntra.com/track-pants/adore++wear/adore-wear-men-baggy-track-pants/41126453/buy,Adore Wear Men Baggy Track Pants,Adore  Wear,327,999,67,3.2,8,41126453,Grey
"Apr 20, 2026 @ 22:13:28.439",f859e8077fe189c2c828adb3d7dfaad1,https://www.myntra.com/shorts/sports52+wear/sports52-wear-men-comfort-fit-dri-fit-training-sports-shorts/28274192/buy,Sports52 wear Men Comfort Fit Dri-Fit Training Sports Shorts,Sports52 wear,298,695,57,4.3,1576,28274192,Navy Blue
"Apr 20, 2026 @ 22:13:28.472",e87d4ad7c4ee91f817597f1604ac1d4f,https://www.myntra.com/tshirts/sports52+wear/sports52-wear-pack-of-2-sports-t-shirt/27315592/buy,Sports52 wear Pack Of 2 Sports T-shirt,Sports52 wear,268,895,70,4.2,1551,27315592,White
"Apr 20, 2026 @ 22:13:28.513",55a76d59efe333258c811e0736bc31e2,https://www.myntra.com/track-pants/sports52+wear/sports52-wear-men-comfort-fit-rapid-dry-track-pants/30515321/buy,Sports52 wear Men Comfort fit Rapid-Dry Track Pants,Sports52 wear,348,995,65,4.1,1325,30515321,Black
"Apr 20, 2026 @ 22:13:30.198",884406c98464bb7244b0c085e5be6dce,https://www.myntra.com/track-pants/sports52+wear/sports52-wear-men-self-design-dry-fit-training-or-gym-sports-track-pants/27316350/buy,Sports52 wear Men Self Design Dry Fit Training or Gym Sports Track Pants,Sports52 wear,298,995,70,4.3,264,27316350,Grey
"Apr 20, 2026 @ 22:13:30.497",b2113aad782e1fb904367fd4ba05f12e,https://www.myntra.com/track-pants/sports52+wear/sports52-wear-men-comfort-fit-rapid-dry-training-track-pants/30515264/buy,Sports52 wear Men Comfort Fit Rapid-Dry Training Track Pants,Sports52 wear,398,995,60,4.2,244,30515264,Grey
"Apr 20, 2026 @ 22:13:30.527",330f821d9d74e1c0fdbb0ebc88a41243,https://www.myntra.com/track-pants/sports52+wear/sports52-wear-men-slim-fit-training-joggers-track-pants/23732276/buy,Sports52 wear Men Slim Fit Training Joggers Track Pants,Sports52 wear,358,1195,70,4.2,59,23732276,Black
"Apr 20, 2026 @ 22:13:30.551",631bc99edae681b6e6021dd253032cfe,https://www.myntra.com/tshirts/sports52+wear/sports52-wear-pack-of-2-sports-t-shirt/29082902/buy,Sports52 wear Pack Of 2 Sports T-shirt,Sports52 wear,268,895,70,4.2,1538,29082902,Blue
"Apr 20, 2026 @ 22:13:32.317",032471730d72100f4037ad0c87fbc98c,https://www.myntra.com/track-pants/sports52+wear/sports52-wear-men-loose-fit-training-track-pants/39868745/buy,Sports52 wear Men Loose Fit Training Track Pants,Sports52 wear,348,995,65,4.6,16,39868745,Grey
"Apr 20, 2026 @ 22:13:32.457",7b49245ffd97dc0d6969c8d8ebbf9cb9,https://www.myntra.com/track-pants/sports52+wear/sports52-wear-men-rapid-dry-training-track-pants/30515354/buy,Sports52 wear Men Rapid-Dry Training Track Pants,Sports52 wear,398,995,60,4.0,145,30515354,Grey Melange
"Apr 20, 2026 @ 22:13:32.523",eeba574a283ee7b9b3382f25ea892556,https://www.myntra.com/track-pants/sports52+wear/sports52-wear-men-slim-fit-training-track-pants/23732286/buy,Sports52 wear Men Slim Fit Training Track Pants,Sports52 wear,358,1195,70,4.2,142,23732286,Grey
"Apr 20, 2026 @ 22:13:32.642",66276614a7dcf2ae0852100bfc5cb661,https://www.myntra.com/track-pants/sports52+wear/sports52-wear-men-regular-fit-training-track-pants/39868833/buy,Sports52 wear Men Regular Fit Training Track Pants,Sports52 wear,348,995,65,2.9,7,39868833,Navy Blue
"Apr 20, 2026 @ 22:13:34.216",fec0a6ada65934b0e9a3642c798f2285,https://www.myntra.com/track-pants/sports52+wear/sports52-wear-men-rapid-dry-training-track-pants/30515348/buy,Sports52 wear Men Rapid-Dry Training Track Pants,Sports52 wear,398,995,60,4.0,146,30515348,Blue
"Apr 20, 2026 @ 22:13:34.315",cc4882f9152a071a69375dd55dfc59ca,https://www.myntra.com/track-pants/sports52+wear/sports52-wear-men-regular-fit-training-track-pants/39868768/buy,Sports52 wear Men Regular Fit Training Track Pants,Sports52 wear,348,995,65,4.6,17,39868768,Navy Blue
"Apr 20, 2026 @ 22:13:34.406",759312c73c06eac7077ca550a8122066,https://www.myntra.com/track-pants/sports52+wear/sports52-wear-men-slim-fit-outdoor-track-pants/14377802/buy,Sports52 wear Men Slim Fit Outdoor Track Pants,Sports52 wear,336,1295,74,4.2,281,14377802,Navy Blue
